model	image_id	step	true_label	pred	prob_true	margin	loss	linf	attack
adv	cat_4	8	cat	dog	0.2641	-0.0252	1.3313	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	9	cat	dog	0.2638	-0.0264	1.3327	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	10	cat	dog	0.2631	-0.0259	1.3351	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	11	cat	dog	0.2629	-0.0251	1.3360	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	12	cat	dog	0.2625	-0.0232	1.3374	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	13	cat	dog	0.2624	-0.0211	1.3379	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	14	cat	dog	0.2623	-0.0222	1.3382	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	15	cat	dog	0.2622	-0.0197	1.3388	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	16	cat	dog	0.2622	-0.0220	1.3388	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	17	cat	dog	0.2621	-0.0178	1.3391	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	18	cat	dog	0.2620	-0.0182	1.3394	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	19	cat	dog	0.2619	-0.0148	1.3397	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	20	cat	dog	0.2620	-0.0177	1.3395	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	21	cat	dog	0.2619	-0.0157	1.3398	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	22	cat	dog	0.2619	-0.0162	1.3397	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	23	cat	dog	0.2618	-0.0139	1.3401	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	24	cat	dog	0.2618	-0.0147	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	25	cat	dog	0.2617	-0.0135	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	26	cat	dog	0.2617	-0.0152	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	27	cat	dog	0.2618	-0.0124	1.3402	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	28	cat	dog	0.2617	-0.0160	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	29	cat	dog	0.2618	-0.0126	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	30	cat	dog	0.2617	-0.0136	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	31	cat	dog	0.2618	-0.0120	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	32	cat	dog	0.2617	-0.0134	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	33	cat	dog	0.2618	-0.0117	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	34	cat	dog	0.2617	-0.0134	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	35	cat	dog	0.2618	-0.0111	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	36	cat	dog	0.2616	-0.0130	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	37	cat	dog	0.2617	-0.0105	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	38	cat	dog	0.2617	-0.0116	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	39	cat	dog	0.2617	-0.0114	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	40	cat	dog	0.2616	-0.0121	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	41	cat	dog	0.2617	-0.0116	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	42	cat	dog	0.2616	-0.0114	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	43	cat	dog	0.2618	-0.0103	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	44	cat	dog	0.2616	-0.0119	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	45	cat	dog	0.2618	-0.0097	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	46	cat	dog	0.2617	-0.0108	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	47	cat	dog	0.2617	-0.0100	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	48	cat	dog	0.2616	-0.0119	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	49	cat	dog	0.2618	-0.0099	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	50	cat	dog	0.2617	-0.0117	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	51	cat	dog	0.2617	-0.0100	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	52	cat	dog	0.2616	-0.0119	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	53	cat	dog	0.2618	-0.0105	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	54	cat	dog	0.2617	-0.0099	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	55	cat	dog	0.2617	-0.0108	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	56	cat	dog	0.2616	-0.0107	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	57	cat	dog	0.2618	-0.0103	1.3403	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	58	cat	dog	0.2617	-0.0103	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	59	cat	dog	0.2618	-0.0101	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	60	cat	dog	0.2617	-0.0101	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	61	cat	dog	0.2617	-0.0095	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	62	cat	dog	0.2617	-0.0117	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	63	cat	dog	0.2617	-0.0098	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	64	cat	dog	0.2617	-0.0101	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	65	cat	dog	0.2617	-0.0096	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	66	cat	dog	0.2617	-0.0121	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	67	cat	dog	0.2617	-0.0099	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	68	cat	dog	0.2617	-0.0105	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	69	cat	dog	0.2617	-0.0102	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	70	cat	dog	0.2616	-0.0118	1.3409	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	71	cat	dog	0.2617	-0.0094	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	72	cat	dog	0.2617	-0.0100	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	73	cat	dog	0.2617	-0.0100	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	74	cat	dog	0.2617	-0.0099	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	75	cat	dog	0.2617	-0.0096	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	76	cat	dog	0.2617	-0.0101	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	77	cat	dog	0.2617	-0.0105	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	78	cat	dog	0.2617	-0.0096	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	79	cat	dog	0.2617	-0.0073	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	80	cat	dog	0.2617	-0.0077	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	81	cat	dog	0.2617	-0.0044	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	82	cat	dog	0.2617	-0.0077	1.3404	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	83	cat	dog	0.2617	-0.0065	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	84	cat	dog	0.2617	-0.0086	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	85	cat	dog	0.2616	-0.0061	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	86	cat	dog	0.2616	-0.0080	1.3408	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	87	cat	dog	0.2617	-0.0064	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	88	cat	dog	0.2617	-0.0075	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	89	cat	dog	0.2617	-0.0063	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	90	cat	dog	0.2617	-0.0075	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	91	cat	dog	0.2617	-0.0067	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	92	cat	dog	0.2617	-0.0081	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	93	cat	dog	0.2617	-0.0066	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	94	cat	dog	0.2617	-0.0077	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	95	cat	dog	0.2617	-0.0068	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	96	cat	dog	0.2617	-0.0073	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	97	cat	dog	0.2617	-0.0065	1.3405	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	98	cat	dog	0.2617	-0.0090	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	99	cat	dog	0.2617	-0.0060	1.3406	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	100	cat	dog	0.2617	-0.0069	1.3407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
